0,1,2,3,4
Fecha,Día,Min,Máx,Precio
29/10,Viernes,3467,3989,3728
1/11,Lunes,3393,3903,3648
2/11,Martes,3507,4035,3771
3/11,Miércoles,3433,3949,3691
4/11,Jueves,3604,4146,3875
5/11,Viernes,3523,4053,3788
8/11,Lunes,3438,3956,3697
9/11,Martes,3691,4247,3969
10/11,Miércoles,3820,4396,4108
11/11,Jueves,3721,4281,4001
12/11,Viernes,3738,4300,4019
15/11,Lunes,3700,4258,3979
16/11,Martes,3776,4344,4060
17/11,Miércoles,3967,4565,4266
18/11,Jueves,4099,4717,4408
19/11,Viernes,4037,4645,4341
22/11,Lunes,4189,4819,4504
23/11,Martes,4003,4605,4304
24/11,Miércoles,4019,4625,4322
25/11,Jueves,3990,4590,4290
26/11,Viernes,4002,4604,4303
29/11,Lunes,4070,4682,4376
30/11,Martes,4229,4865,4547
1/12,Miércoles,4185,4815,4500
