0,1,2,3,4
Fecha,Día,Min,Máx,Precio
9/07,Viernes,1795,2065,1930
12/07,Lunes,1790,2060,1925
13/07,Martes,1893,2177,2035
14/07,Miércoles,1790,2060,1925
15/07,Jueves,1867,2149,2008
16/07,Viernes,1929,2219,2074
19/07,Lunes,1972,2268,2120
20/07,Martes,1827,2103,1965
21/07,Miércoles,1921,2211,2066
22/07,Jueves,1997,2297,2147
23/07,Viernes,2098,2414,2256
26/07,Lunes,2272,2614,2443
27/07,Martes,2298,2644,2471
28/07,Miércoles,2092,2406,2249
29/07,Jueves,2113,2431,2272
30/07,Viernes,2213,2547,2380
2/08,Lunes,2203,2535,2369
3/08,Martes,1854,2134,1994
4/08,Miércoles,1920,2208,2064
5/08,Jueves,1864,2144,2004
6/08,Viernes,1754,2018,1886
9/08,Lunes,1758,2022,1890
10/08,Martes,1636,1882,1759
11/08,Miércoles,1612,1854,1733
