0,1,2,3,4
Fecha,Día,Min,Máx,Precio
18/08,Miércoles,2783,3201,2992
19/08,Jueves,2821,3245,3033
20/08,Viernes,2772,3190,2981
23/08,Lunes,3023,3479,3251
24/08,Martes,2912,3350,3131
25/08,Miércoles,2933,3375,3154
26/08,Jueves,2912,3350,3131
27/08,Viernes,3058,3518,3288
30/08,Lunes,2915,3353,3134
31/08,Martes,3186,3666,3426
1/09,Miércoles,3258,3748,3503
2/09,Jueves,3382,3892,3637
3/09,Viernes,3675,4229,3952
6/09,Lunes,3533,4065,3799
7/09,Martes,3606,4148,3877
8/09,Miércoles,3645,4193,3919
9/09,Jueves,3744,4308,4026
10/09,Viernes,3867,4449,4158
13/09,Lunes,4005,4607,4306
14/09,Martes,4004,4606,4305
15/09,Miércoles,4132,4754,4443
16/09,Jueves,4200,4832,4516
17/09,Viernes,4215,4849,4532
20/09,Lunes,4338,4990,4664
