0,1,2,3,4
Fecha,Día,Min,Máx,Precio
11/10,Lunes,3347,3851,3599
12/10,Martes,3404,3916,3660
13/10,Miércoles,3537,4069,3803
14/10,Jueves,3500,4026,3763
15/10,Viernes,3530,4062,3796
18/10,Lunes,3616,4160,3888
19/10,Martes,3989,4589,4289
20/10,Miércoles,4197,4829,4513
21/10,Jueves,4262,4904,4583
22/10,Viernes,4088,4704,4396
25/10,Lunes,3906,4494,4200
26/10,Martes,4092,4708,4400
27/10,Miércoles,4085,4699,4392
28/10,Jueves,3795,4367,4081
29/10,Viernes,3888,4474,4181
1/11,Lunes,4336,4988,4662
2/11,Martes,4035,4643,4339
3/11,Miércoles,3596,4138,3867
4/11,Jueves,3484,4008,3746
5/11,Viernes,3522,4052,3787
8/11,Lunes,3354,3858,3606
9/11,Martes,3311,3809,3560
10/11,Miércoles,3484,4008,3746
11/11,Jueves,3644,4192,3918
