0,1,2,3,4
Fecha,Día,Min,Máx,Precio
24/05,Lunes,1990,2290,2140
25/05,Martes,2261,2601,2431
26/05,Miércoles,1899,2185,2042
27/05,Jueves,1957,2251,2104
28/05,Viernes,1789,2059,1924
31/05,Lunes,1761,2027,1894
1/06,Martes,1573,1809,1691
2/06,Miércoles,1725,1985,1855
3/06,Jueves,1683,1937,1810
4/06,Viernes,1535,1767,1651
7/06,Lunes,1625,1869,1747
8/06,Martes,1634,1880,1757
9/06,Miércoles,1639,1885,1762
10/06,Jueves,1842,2120,1981
11/06,Viernes,1838,2114,1976
14/06,Lunes,1818,2092,1955
15/06,Martes,1980,2278,2129
16/06,Miércoles,1869,2151,2010
17/06,Jueves,2169,2495,2332
18/06,Viernes,2172,2498,2335
21/06,Lunes,2305,2653,2479
22/06,Martes,2320,2670,2495
23/06,Miércoles,2327,2677,2502
24/06,Jueves,2399,2761,2580
