0,1,2,3,4
Fecha,Día,Min,Máx,Precio
19/05,Miércoles,2790,3210,3000
20/05,Jueves,2747,3161,2954
21/05,Viernes,2452,2822,2637
24/05,Lunes,2690,3094,2892
25/05,Martes,2624,3020,2822
26/05,Miércoles,2394,2754,2574
27/05,Jueves,2532,2914,2723
28/05,Viernes,2546,2930,2738
31/05,Lunes,2554,2938,2746
1/06,Martes,2871,3303,3087
2/06,Miércoles,2864,3296,3080
3/06,Jueves,2835,3261,3048
4/06,Viernes,3087,3551,3319
7/06,Lunes,2914,3352,3133
8/06,Martes,3380,3888,3634
9/06,Miércoles,3384,3894,3639
10/06,Jueves,3594,4134,3864
11/06,Viernes,3617,4161,3889
14/06,Lunes,3626,4172,3899
15/06,Martes,3740,4302,4021
16/06,Miércoles,3936,4528,4232
17/06,Jueves,4297,4943,4620
18/06,Viernes,4497,5173,4835
21/06,Lunes,4211,4845,4528
