0,1,2,3,4
Fecha,Día,Min,Máx,Precio
9/08,Lunes,2751,3165,2958
10/08,Martes,2856,3286,3071
11/08,Miércoles,3103,3571,3337
12/08,Jueves,2983,3433,3208
13/08,Viernes,3045,3503,3274
16/08,Lunes,3078,3542,3310
17/08,Martes,3162,3638,3400
18/08,Miércoles,3266,3758,3512
19/08,Jueves,3382,3892,3637
20/08,Viernes,3381,3891,3636
23/08,Lunes,3490,4016,3753
24/08,Martes,3548,4082,3815
25/08,Miércoles,3560,4096,3828
26/08,Jueves,3663,4215,3939
27/08,Viernes,3845,4423,4134
30/08,Lunes,3902,4490,4196
31/08,Martes,4359,5015,4687
1/09,Miércoles,4282,4926,4604
2/09,Jueves,4116,4736,4426
3/09,Viernes,4099,4715,4407
6/09,Lunes,4150,4774,4462
7/09,Martes,4059,4671,4365
8/09,Miércoles,3904,4492,4198
9/09,Jueves,4012,4616,4314
