0,1,2,3,4
Fecha,Día,Min,Máx,Precio
4/10,Lunes,3395,3907,3651
5/10,Martes,3573,4111,3842
6/10,Miércoles,3629,4175,3902
7/10,Jueves,3481,4005,3743
8/10,Viernes,3326,3826,3576
11/10,Lunes,3484,4008,3746
12/10,Martes,3477,4001,3739
13/10,Miércoles,3231,3717,3474
14/10,Jueves,3310,3808,3559
15/10,Viernes,3691,4247,3969
18/10,Lunes,3435,3953,3694
19/10,Martes,3062,3522,3292
20/10,Miércoles,2966,3412,3189
21/10,Jueves,2998,3450,3224
22/10,Viernes,2855,3285,3070
25/10,Lunes,2819,3243,3031
26/10,Martes,2966,3412,3189
27/10,Miércoles,3102,3568,3335
28/10,Jueves,2989,3439,3214
29/10,Viernes,3119,3589,3354
1/11,Lunes,3175,3653,3414
2/11,Martes,2976,3424,3200
3/11,Miércoles,2912,3350,3131
4/11,Jueves,2969,3417,3193
