0,1,2,3,4
Fecha,Día,Min,Máx,Precio
2/08,Lunes,2295,2641,2468
3/08,Martes,2294,2640,2467
4/08,Miércoles,2368,2724,2546
5/08,Jueves,2407,2769,2588
6/08,Viernes,2415,2779,2597
9/08,Lunes,2485,2859,2672
10/08,Martes,2608,3000,2804
11/08,Miércoles,2647,3045,2846
12/08,Jueves,2956,3402,3179
13/08,Viernes,2904,3342,3123
16/08,Lunes,2792,3212,3002
17/08,Martes,2780,3198,2989
18/08,Miércoles,2815,3239,3027
19/08,Jueves,2754,3168,2961
20/08,Viernes,2649,3047,2848
23/08,Lunes,2722,3132,2927
24/08,Martes,2597,2989,2793
25/08,Miércoles,2468,2840,2654
26/08,Jueves,2503,2879,2691
27/08,Viernes,2462,2832,2647
30/08,Lunes,2498,2874,2686
31/08,Martes,2279,2623,2451
1/09,Miércoles,2274,2616,2445
2/09,Jueves,2404,2766,2585
