0,1,2,3,4
Fecha,Día,Min,Máx,Precio
27/05,Jueves,2866,3298,3082
28/05,Viernes,2930,3371,3150
31/05,Lunes,3398,3910,3654
1/06,Martes,3108,3576,3342
2/06,Miércoles,2930,3372,3151
3/06,Jueves,2575,2963,2769
4/06,Viernes,2926,3366,3146
7/06,Lunes,2458,2828,2643
8/06,Martes,2532,2914,2723
9/06,Miércoles,2317,2665,2491
10/06,Jueves,2281,2625,2453
11/06,Viernes,2037,2343,2190
14/06,Lunes,2234,2570,2402
15/06,Martes,2180,2508,2344
16/06,Miércoles,1988,2288,2138
17/06,Jueves,2104,2420,2262
18/06,Viernes,2116,2434,2275
21/06,Lunes,2121,2441,2281
22/06,Martes,2385,2743,2564
23/06,Miércoles,2379,2737,2558
24/06,Jueves,2354,2708,2531
25/06,Viernes,2563,2949,2756
28/06,Lunes,2420,2784,2602
29/06,Martes,2807,3229,3018
