0,1,2,3,4
Fecha,Día,Min,Máx,Precio
3/05,Lunes,2598,2990,2794
4/05,Martes,2606,2998,2802
5/05,Miércoles,2688,3092,2890
6/05,Jueves,2828,3254,3041
7/05,Viernes,3088,3552,3320
10/05,Lunes,3232,3718,3475
11/05,Martes,3026,3482,3254
12/05,Miércoles,2985,3435,3210
13/05,Jueves,3040,3498,3269
14/05,Viernes,3074,3536,3305
17/05,Lunes,3315,3813,3564
18/05,Martes,3198,3680,3439
19/05,Miércoles,3092,3558,3325
20/05,Jueves,2955,3399,3177
21/05,Viernes,2848,3276,3062
24/05,Lunes,2947,3391,3169
25/05,Martes,3117,3587,3352
26/05,Miércoles,3352,3856,3604
27/05,Jueves,3332,3834,3583
28/05,Viernes,3358,3864,3611
31/05,Lunes,3468,3990,3729
1/06,Martes,3444,3962,3703
2/06,Miércoles,3651,4201,3926
3/06,Jueves,3394,3904,3649
