0,1,2,3,4
Fecha,Día,Min,Máx,Precio
17/09,Viernes,3276,3770,3523
20/09,Lunes,3448,3966,3707
21/09,Martes,3606,4148,3877
22/09,Miércoles,3475,3999,3737
23/09,Jueves,3626,4172,3899
24/09,Viernes,3690,4246,3968
27/09,Lunes,3459,3979,3719
28/09,Martes,3384,3894,3639
29/09,Miércoles,3451,3971,3711
30/09,Jueves,3014,3468,3241
1/10,Viernes,2996,3446,3221
4/10,Lunes,3046,3504,3275
5/10,Martes,3005,3457,3231
6/10,Miércoles,3126,3596,3361
7/10,Jueves,3090,3556,3323
8/10,Viernes,3446,3964,3705
11/10,Lunes,3666,4218,3942
12/10,Martes,3670,4222,3946
13/10,Miércoles,3646,4194,3920
14/10,Jueves,3613,4157,3885
15/10,Viernes,3826,4402,4114
18/10,Lunes,3666,4218,3942
19/10,Martes,3731,4293,4012
20/10,Miércoles,3563,4099,3831
