0,1,2,3,4
Fecha,Día,Min,Máx,Precio
19/08,Jueves,2809,3231,3020
20/08,Viernes,2688,3092,2890
23/08,Lunes,2555,2939,2747
24/08,Martes,2589,2979,2784
25/08,Miércoles,2544,2928,2736
26/08,Jueves,2775,3193,2984
27/08,Viernes,2673,3075,2874
30/08,Lunes,2692,3098,2895
31/08,Martes,2672,3074,2873
1/09,Miércoles,2807,3229,3018
2/09,Jueves,2676,3078,2877
3/09,Viernes,2925,3365,3145
6/09,Lunes,2991,3441,3216
7/09,Martes,3105,3573,3339
8/09,Miércoles,3374,3882,3628
9/09,Jueves,3244,3732,3488
10/09,Viernes,3311,3809,3560
13/09,Lunes,3347,3851,3599
14/09,Martes,3438,3956,3697
15/09,Miércoles,3551,4085,3818
16/09,Jueves,3677,4231,3954
17/09,Viernes,3676,4230,3953
20/09,Lunes,3794,4366,4080
21/09,Martes,3857,4437,4147
