0,1,2,3,4
Fecha,Día,Min,Máx,Precio
5/05,Miércoles,2845,3273,3059
6/05,Jueves,3300,3796,3548
7/05,Viernes,3304,3802,3553
10/05,Lunes,3509,4037,3773
11/05,Martes,3531,4063,3797
12/05,Miércoles,3541,4073,3807
13/05,Jueves,3651,4201,3926
14/05,Viernes,3843,4421,4132
17/05,Lunes,4195,4827,4511
18/05,Martes,4391,5051,4721
19/05,Miércoles,4112,4730,4421
20/05,Jueves,4057,4667,4362
21/05,Viernes,4131,4753,4442
24/05,Lunes,4177,4805,4491
25/05,Martes,4504,5182,4843
26/05,Miércoles,4346,5000,4673
27/05,Jueves,4202,4834,4518
28/05,Viernes,4015,4619,4317
31/05,Lunes,3870,4452,4161
1/06,Martes,4006,4608,4307
2/06,Miércoles,4237,4875,4556
3/06,Jueves,4556,5242,4899
4/06,Viernes,4530,5212,4871
7/06,Lunes,4565,5253,4909
