0,1,2,3,4
Fecha,Día,Min,Máx,Precio
14/05,Viernes,3376,3884,3630
17/05,Lunes,3080,3544,3312
18/05,Martes,3259,3749,3504
19/05,Miércoles,3277,3771,3524
20/05,Jueves,3287,3781,3534
21/05,Viernes,3694,4250,3972
24/05,Lunes,3686,4240,3963
25/05,Martes,3647,4197,3922
26/05,Miércoles,3971,4569,4270
27/05,Jueves,3749,4313,4031
28/05,Viernes,4349,5003,4676
31/05,Lunes,4355,5011,4683
1/06,Martes,4625,5321,4973
2/06,Miércoles,4655,5355,5005
3/06,Jueves,4667,5369,5018
4/06,Viernes,4813,5537,5175
7/06,Lunes,5065,5827,5446
8/06,Martes,5529,6361,5945
9/06,Miércoles,5786,6658,6222
10/06,Jueves,5418,6234,5826
11/06,Viernes,5346,6150,5748
14/06,Lunes,5443,6263,5853
15/06,Martes,5503,6331,5917
16/06,Miércoles,5934,6828,6381
