0,1,2,3,4
Fecha,Día,Min,Máx,Precio
6/09,Lunes,3483,4007,3745
7/09,Martes,3884,4468,4176
8/09,Miércoles,4132,4754,4443
9/09,Jueves,4137,4759,4448
10/09,Viernes,4110,4728,4419
13/09,Lunes,4072,4686,4379
14/09,Martes,4312,4962,4637
15/09,Miércoles,4132,4754,4443
16/09,Jueves,4205,4839,4522
17/09,Viernes,4016,4620,4318
20/09,Lunes,4116,4736,4426
21/09,Martes,4136,4758,4447
22/09,Miércoles,4060,4672,4366
23/09,Jueves,4189,4819,4504
24/09,Viernes,4425,5091,4758
27/09,Lunes,4431,5097,4764
28/09,Martes,4240,4878,4559
29/09,Miércoles,4031,4637,4334
30/09,Jueves,4085,4701,4393
1/10,Viernes,4015,4619,4317
4/10,Lunes,4378,5038,4708
5/10,Martes,4217,4851,4534
6/10,Miércoles,4247,4887,4567
7/10,Jueves,4216,4850,4533
