0,1,2,3,4
Fecha,Día,Min,Máx,Precio
29/07,Jueves,2140,2462,2301
30/07,Viernes,2209,2541,2375
2/08,Lunes,2245,2583,2414
3/08,Martes,2253,2593,2423
4/08,Miércoles,2318,2668,2493
5/08,Jueves,2433,2799,2616
6/08,Viernes,2469,2841,2655
9/08,Lunes,2758,3174,2966
10/08,Martes,2709,3117,2913
11/08,Miércoles,2604,2996,2800
12/08,Jueves,2593,2983,2788
13/08,Viernes,2625,3021,2823
16/08,Lunes,2569,2955,2762
17/08,Martes,2470,2842,2656
18/08,Miércoles,2539,2921,2730
19/08,Jueves,2423,2787,2605
20/08,Viernes,2302,2648,2475
23/08,Lunes,2334,2686,2510
24/08,Martes,2296,2642,2469
25/08,Miércoles,2330,2680,2505
26/08,Jueves,2126,2446,2286
27/08,Viernes,2121,2441,2281
30/08,Lunes,2242,2580,2411
31/08,Martes,2120,2440,2280
