0,1,2,3,4
Fecha,Día,Min,Máx,Precio
4/10,Lunes,2937,3379,3158
5/10,Martes,2983,3431,3207
6/10,Miércoles,2861,3291,3076
7/10,Jueves,2733,3145,2939
8/10,Viernes,2863,3295,3079
11/10,Lunes,2858,3288,3073
12/10,Martes,2655,3055,2855
13/10,Miércoles,2720,3130,2925
14/10,Jueves,3034,3490,3262
15/10,Viernes,2823,3249,3036
18/10,Lunes,2517,2895,2706
19/10,Martes,2438,2806,2622
20/10,Miércoles,2465,2836,2650
21/10,Jueves,2347,2701,2524
22/10,Viernes,2318,2666,2492
25/10,Lunes,2438,2806,2622
26/10,Martes,2550,2934,2742
27/10,Miércoles,2458,2828,2643
28/10,Jueves,2565,2951,2758
29/10,Viernes,2611,3003,2807
1/11,Lunes,2447,2815,2631
2/11,Martes,2394,2754,2574
3/11,Miércoles,2441,2809,2625
4/11,Jueves,2132,2454,2293
