0,1,2,3,4
Fecha,Día,Min,Máx,Precio
6/09,Lunes,3738,4300,4019
7/09,Martes,3687,4243,3965
8/09,Miércoles,3835,4413,4124
9/09,Jueves,3793,4363,4078
10/09,Viernes,4229,4865,4547
13/09,Lunes,4499,5177,4838
14/09,Martes,4504,5182,4843
15/09,Miércoles,4474,5148,4811
16/09,Jueves,4434,5102,4768
17/09,Viernes,4696,5402,5049
20/09,Lunes,4499,5177,4838
21/09,Martes,4579,5269,4924
22/09,Miércoles,4373,5031,4702
23/09,Jueves,4482,5156,4819
24/09,Viernes,4502,5180,4841
27/09,Lunes,4420,5086,4753
28/09,Martes,4560,5246,4903
29/09,Miércoles,4816,5542,5179
30/09,Jueves,4823,5549,5186
1/10,Viernes,4615,5309,4962
4/10,Lunes,4387,5047,4717
5/10,Martes,4446,5116,4781
6/10,Miércoles,4370,5028,4699
7/10,Jueves,4766,5484,5125
