0,1,2,3,4
Fecha,Día,Min,Máx,Precio
21/05,Viernes,2930,3371,3150
24/05,Lunes,2461,2831,2646
25/05,Martes,2535,2917,2726
26/05,Miércoles,2318,2668,2493
27/05,Jueves,2283,2627,2455
28/05,Viernes,2039,2345,2192
31/05,Lunes,2236,2572,2404
1/06,Martes,2182,2510,2346
2/06,Miércoles,1990,2290,2140
3/06,Jueves,2106,2422,2264
4/06,Viernes,2118,2436,2277
7/06,Lunes,2123,2443,2283
8/06,Martes,2386,2746,2566
9/06,Miércoles,2381,2739,2560
10/06,Jueves,2356,2710,2533
11/06,Viernes,2565,2951,2758
14/06,Lunes,2422,2786,2604
15/06,Martes,2810,3232,3021
16/06,Miércoles,2813,3237,3025
17/06,Jueves,2987,3437,3212
18/06,Viernes,3006,3458,3232
21/06,Lunes,3014,3468,3241
22/06,Martes,3108,3576,3342
23/06,Miércoles,3271,3763,3517
