0,1,2,3,4
Fecha,Día,Min,Máx,Precio
28/06,Lunes,1997,2297,2147
29/06,Martes,2019,2323,2171
30/06,Miércoles,1838,2114,1976
1/07,Jueves,1856,2136,1996
2/07,Viernes,1945,2237,2091
5/07,Lunes,1936,2228,2082
6/07,Martes,1629,1875,1752
7/07,Miércoles,1686,1940,1813
8/07,Jueves,1637,1883,1760
9/07,Viernes,1540,1772,1656
12/07,Lunes,1544,1776,1660
13/07,Martes,1437,1653,1545
14/07,Miércoles,1415,1629,1522
15/07,Jueves,1456,1676,1566
16/07,Viernes,1543,1775,1659
19/07,Lunes,1553,1787,1670
20/07,Martes,1479,1701,1590
21/07,Miércoles,1400,1610,1505
22/07,Jueves,1456,1676,1566
23/07,Viernes,1409,1621,1515
26/07,Lunes,1348,1550,1449
27/07,Martes,1389,1599,1494
28/07,Miércoles,1357,1561,1459
29/07,Jueves,1280,1472,1376
