0,1,2,3,4
Fecha,Día,Min,Máx,Precio
14/09,Martes,3307,3805,3556
15/09,Miércoles,3366,3872,3619
16/09,Jueves,3155,3629,3392
17/09,Viernes,3087,3551,3319
20/09,Lunes,3148,3622,3385
21/09,Martes,2750,3164,2957
22/09,Miércoles,2733,3145,2939
23/09,Jueves,2780,3198,2989
24/09,Viernes,2743,3155,2949
27/09,Lunes,2852,3282,3067
28/09,Martes,2821,3245,3033
29/09,Miércoles,3145,3619,3382
30/09,Jueves,3346,3850,3598
1/10,Viernes,3350,3854,3602
4/10,Lunes,3328,3828,3578
5/10,Martes,3298,3794,3546
6/10,Miércoles,3492,4018,3755
7/10,Jueves,3346,3850,3598
8/10,Viernes,3406,3918,3662
11/10,Lunes,3252,3742,3497
12/10,Martes,3333,3835,3584
13/10,Miércoles,3349,3853,3601
14/10,Jueves,3288,3784,3536
15/10,Viernes,3393,3903,3648
