0,1,2,3,4
Fecha,Día,Min,Máx,Precio
22/04,Jueves,2217,2551,2384
23/04,Viernes,2391,2751,2571
26/04,Lunes,2307,2655,2481
27/04,Martes,2231,2567,2399
28/04,Miércoles,2132,2452,2292
29/04,Jueves,2054,2364,2209
30/04,Viernes,2126,2446,2286
3/05,Lunes,2249,2587,2418
4/05,Martes,2418,2782,2600
5/05,Miércoles,2404,2766,2585
6/05,Jueves,2423,2787,2605
7/05,Viernes,2502,2878,2690
10/05,Lunes,2484,2858,2671
11/05,Martes,2634,3030,2832
12/05,Miércoles,2448,2816,2632
13/05,Jueves,2453,2823,2638
14/05,Viernes,2490,2864,2677
17/05,Lunes,2573,2961,2767
18/05,Martes,2422,2786,2604
19/05,Miércoles,2627,3023,2825
20/05,Jueves,2694,3100,2897
21/05,Viernes,2808,3230,3019
24/05,Lunes,2846,3274,3060
25/05,Martes,3064,3526,3295
