0,1,2,3,4
Fecha,Día,Min,Máx,Precio
14/07,Miércoles,1797,2067,1932
15/07,Jueves,1822,2096,1959
16/07,Viernes,1792,2062,1927
19/07,Lunes,1818,2092,1955
20/07,Martes,1659,1909,1784
21/07,Miércoles,1655,1905,1780
22/07,Jueves,1750,2014,1882
23/07,Viernes,1655,1905,1780
26/07,Lunes,1727,1987,1857
27/07,Martes,1784,2052,1918
28/07,Miércoles,1823,2097,1960
29/07,Jueves,1689,1943,1816
30/07,Viernes,1776,2044,1910
2/08,Lunes,1846,2124,1985
3/08,Martes,1940,2232,2086
4/08,Miércoles,2101,2417,2259
5/08,Jueves,2125,2445,2285
6/08,Viernes,1934,2226,2080
9/08,Lunes,1954,2248,2101
10/08,Martes,2047,2355,2201
11/08,Miércoles,2038,2344,2191
12/08,Jueves,1715,1973,1844
13/08,Viernes,1775,2043,1909
16/08,Lunes,1724,1984,1854
