0,1,2,3,4
Fecha,Día,Min,Máx,Precio
23/08,Lunes,3129,3601,3365
24/08,Martes,3133,3605,3369
25/08,Miércoles,2998,3450,3224
26/08,Jueves,2850,3280,3065
27/08,Viernes,2890,3324,3107
30/08,Lunes,2839,3267,3053
31/08,Martes,3097,3563,3330
1/09,Miércoles,2983,3431,3207
2/09,Jueves,3004,3456,3230
3/09,Viernes,2982,3430,3206
6/09,Lunes,3131,3603,3367
7/09,Martes,2984,3434,3209
8/09,Miércoles,3262,3754,3508
9/09,Jueves,3336,3838,3587
10/09,Viernes,3463,3985,3724
13/09,Lunes,3763,4329,4046
14/09,Martes,3618,4162,3890
15/09,Miércoles,3692,4248,3970
16/09,Jueves,3732,4294,4013
17/09,Viernes,3833,4411,4122
20/09,Lunes,3959,4555,4257
21/09,Martes,4099,4717,4408
22/09,Miércoles,4099,4715,4407
23/09,Jueves,4230,4866,4548
