0,1,2,3,4
Fecha,Día,Min,Máx,Precio
7/06,Lunes,2800,3222,3011
8/06,Martes,2876,3310,3093
9/06,Miércoles,2798,3220,3009
10/06,Jueves,3174,3652,3413
11/06,Viernes,3326,3826,3576
14/06,Lunes,3141,3613,3377
15/06,Martes,2766,3182,2974
16/06,Miércoles,2624,3018,2821
17/06,Jueves,2799,3221,3010
18/06,Viernes,2861,3291,3076
21/06,Lunes,3318,3818,3568
22/06,Martes,3035,3491,3263
23/06,Miércoles,2861,3291,3076
24/06,Jueves,2514,2892,2703
25/06,Viernes,2856,3286,3071
28/06,Lunes,2399,2761,2580
29/06,Martes,2472,2844,2658
30/06,Miércoles,2261,2601,2431
1/07,Jueves,2226,2562,2394
2/07,Viernes,1987,2287,2137
5/07,Lunes,2180,2508,2344
6/07,Martes,2127,2447,2287
7/07,Miércoles,1940,2232,2086
8/07,Jueves,2053,2361,2207
