0,1,2,3,4
Fecha,Día,Min,Máx,Precio
29/07,Jueves,2210,2542,2376
30/07,Viernes,2246,2584,2415
2/08,Lunes,2254,2594,2424
3/08,Martes,2319,2669,2494
4/08,Miércoles,2434,2800,2617
5/08,Jueves,2470,2842,2656
6/08,Viernes,2759,3175,2967
9/08,Lunes,2710,3118,2914
10/08,Martes,2605,2997,2801
11/08,Miércoles,2594,2984,2789
12/08,Jueves,2626,3022,2824
13/08,Viernes,2570,2956,2763
16/08,Lunes,2471,2843,2657
17/08,Martes,2540,2922,2731
18/08,Miércoles,2424,2788,2606
19/08,Jueves,2303,2649,2476
20/08,Viernes,2335,2687,2511
23/08,Lunes,2297,2643,2470
24/08,Martes,2331,2681,2506
25/08,Miércoles,2127,2447,2287
26/08,Jueves,2122,2442,2282
27/08,Viernes,2243,2581,2412
30/08,Lunes,2121,2441,2281
31/08,Martes,2212,2546,2379
