0,1,2,3,4
Fecha,Día,Min,Máx,Precio
12/10,Martes,3420,3934,3677
13/10,Miércoles,3268,3760,3514
14/10,Jueves,3282,3776,3529
15/10,Viernes,3258,3748,3503
18/10,Lunes,3268,3760,3514
19/10,Martes,3323,3823,3573
20/10,Miércoles,3453,3973,3713
21/10,Jueves,3417,3931,3674
22/10,Viernes,3447,3965,3706
25/10,Lunes,3530,4062,3796
26/10,Martes,3894,4480,4187
27/10,Miércoles,4098,4714,4406
28/10,Jueves,4162,4788,4475
29/10,Viernes,3992,4592,4292
1/11,Lunes,3814,4388,4101
2/11,Martes,3995,4597,4296
3/11,Miércoles,3988,4588,4288
4/11,Jueves,3705,4263,3984
5/11,Viernes,3796,4368,4082
8/11,Lunes,4233,4871,4552
9/11,Martes,3940,4534,4237
10/11,Miércoles,3512,4040,3776
11/11,Jueves,3402,3914,3658
12/11,Viernes,3439,3957,3698
