0,1,2,3,4
Fecha,Día,Min,Máx,Precio
30/07,Viernes,2140,2462,2301
2/08,Lunes,2209,2541,2375
3/08,Martes,2245,2583,2414
4/08,Miércoles,2253,2593,2423
5/08,Jueves,2318,2668,2493
6/08,Viernes,2433,2799,2616
9/08,Lunes,2469,2841,2655
10/08,Martes,2758,3174,2966
11/08,Miércoles,2709,3117,2913
12/08,Jueves,2604,2996,2800
13/08,Viernes,2593,2983,2788
16/08,Lunes,2625,3021,2823
17/08,Martes,2569,2955,2762
18/08,Miércoles,2470,2842,2656
19/08,Jueves,2539,2921,2730
20/08,Viernes,2423,2787,2605
23/08,Lunes,2302,2648,2475
24/08,Martes,2334,2686,2510
25/08,Miércoles,2296,2642,2469
26/08,Jueves,2330,2680,2505
27/08,Viernes,2126,2446,2286
30/08,Lunes,2121,2441,2281
31/08,Martes,2242,2580,2411
1/09,Miércoles,2120,2440,2280
