0,1,2,3,4
Fecha,Día,Min,Máx,Precio
19/10,Martes,3394,3904,3649
20/10,Miércoles,3409,3923,3666
21/10,Jueves,3375,3883,3629
22/10,Viernes,3444,3962,3703
25/10,Lunes,3619,4163,3891
26/10,Martes,3740,4302,4021
27/10,Miércoles,3683,4237,3960
28/10,Jueves,3820,4396,4108
29/10,Viernes,3650,4200,3925
1/11,Lunes,3665,4217,3941
2/11,Martes,3638,4186,3912
3/11,Miércoles,3649,4199,3924
4/11,Jueves,3711,4269,3990
5/11,Viernes,3856,4436,4146
8/11,Lunes,3816,4390,4103
9/11,Martes,3849,4429,4139
10/11,Miércoles,3942,4536,4239
11/11,Jueves,4349,5003,4676
12/11,Viernes,4576,5264,4920
15/11,Lunes,4647,5347,4997
16/11,Martes,4457,5129,4793
17/11,Miércoles,4258,4900,4579
18/11,Jueves,4461,5133,4797
19/11,Viernes,4453,5123,4788
