0,1,2,3,4
Fecha,Día,Min,Máx,Precio
16/06,Miércoles,2331,2681,2506
17/06,Jueves,2398,2758,2578
18/06,Viernes,2540,2922,2731
21/06,Lunes,2557,2941,2749
22/06,Martes,2435,2801,2618
23/06,Miércoles,2305,2651,2478
24/06,Jueves,2398,2760,2579
25/06,Viernes,2321,2671,2496
28/06,Lunes,2221,2555,2388
29/06,Martes,2290,2634,2462
30/06,Miércoles,2237,2573,2405
1/07,Jueves,2109,2427,2268
2/07,Viernes,2225,2559,2392
5/07,Lunes,2286,2630,2458
6/07,Martes,2225,2559,2392
7/07,Miércoles,2523,2903,2713
8/07,Jueves,2643,3041,2842
9/07,Viernes,2495,2871,2683
12/07,Lunes,2198,2528,2363
13/07,Martes,2084,2398,2241
14/07,Miércoles,2224,2558,2391
15/07,Jueves,2273,2615,2444
16/07,Viernes,2637,3033,2835
19/07,Lunes,2411,2775,2593
