0,1,2,3,4
Fecha,Día,Min,Máx,Precio
9/04,Viernes,1697,1953,1825
12/04,Lunes,1701,1957,1829
13/04,Martes,1726,1986,1856
14/04,Miércoles,1784,2052,1918
15/04,Jueves,1679,1931,1805
16/04,Viernes,1821,2095,1958
19/04,Lunes,1867,2149,2008
20/04,Martes,1946,2240,2093
21/04,Miércoles,1973,2271,2122
22/04,Jueves,2125,2445,2285
23/04,Viernes,2092,2406,2249
26/04,Lunes,2109,2427,2268
27/04,Martes,2259,2599,2429
28/04,Miércoles,2265,2605,2435
29/04,Jueves,2147,2471,2309
30/04,Viernes,2131,2451,2291
3/05,Lunes,2009,2311,2160
4/05,Martes,1986,2284,2135
5/05,Miércoles,1981,2279,2130
6/05,Jueves,2018,2322,2170
7/05,Viernes,1966,2262,2114
10/05,Lunes,1985,2283,2134
11/05,Martes,1999,2299,2149
12/05,Miércoles,1939,2231,2085
