0,1,2,3,4
Fecha,Día,Min,Máx,Precio
28/06,Lunes,1868,2150,2009
29/06,Martes,1957,2251,2104
30/06,Miércoles,1948,2242,2095
1/07,Jueves,1640,1886,1763
2/07,Viernes,1697,1953,1825
5/07,Lunes,1648,1896,1772
6/07,Martes,1550,1784,1667
7/07,Miércoles,1554,1788,1671
8/07,Jueves,1446,1664,1555
9/07,Viernes,1425,1639,1532
12/07,Lunes,1466,1686,1576
13/07,Martes,1552,1786,1669
14/07,Miércoles,1562,1798,1680
15/07,Jueves,1488,1712,1600
16/07,Viernes,1408,1620,1514
19/07,Lunes,1466,1686,1576
20/07,Martes,1418,1632,1525
21/07,Miércoles,1357,1561,1459
22/07,Jueves,1399,1609,1504
23/07,Viernes,1366,1572,1469
26/07,Lunes,1288,1482,1385
27/07,Martes,1359,1563,1461
28/07,Miércoles,1396,1606,1501
29/07,Jueves,1358,1562,1460
