0,1,2,3,4
Fecha,Día,Min,Máx,Precio
12/10,Martes,3036,3494,3265
13/10,Miércoles,3049,3509,3279
14/10,Jueves,3026,3482,3254
15/10,Viernes,3036,3492,3264
18/10,Lunes,3087,3551,3319
19/10,Martes,3208,3690,3449
20/10,Miércoles,3174,3652,3413
21/10,Jueves,3202,3684,3443
22/10,Viernes,3279,3773,3526
25/10,Lunes,3617,4161,3889
26/10,Martes,3806,4378,4092
27/10,Miércoles,3865,4447,4156
28/10,Jueves,3707,4265,3986
29/10,Viernes,3541,4075,3808
1/11,Lunes,3710,4268,3989
2/11,Martes,3703,4261,3982
3/11,Miércoles,3441,3959,3700
4/11,Jueves,3526,4056,3791
5/11,Viernes,3931,4523,4227
8/11,Lunes,3659,4209,3934
9/11,Martes,3261,3751,3506
10/11,Miércoles,3159,3635,3397
11/11,Jueves,3194,3674,3434
12/11,Viernes,3041,3499,3270
