0,1,2,3,4
Fecha,Día,Min,Máx,Precio
10/06,Jueves,2258,2598,2428
11/06,Viernes,2160,2486,2323
14/06,Lunes,2227,2563,2395
15/06,Martes,2176,2504,2340
16/06,Miércoles,2052,2360,2206
17/06,Jueves,2164,2490,2327
18/06,Viernes,2224,2558,2391
21/06,Lunes,2163,2489,2326
22/06,Martes,2453,2823,2638
23/06,Miércoles,2571,2957,2764
24/06,Jueves,2427,2793,2610
25/06,Viernes,2137,2459,2298
28/06,Lunes,2027,2333,2180
29/06,Martes,2163,2489,2326
30/06,Miércoles,2211,2543,2377
1/07,Jueves,2564,2950,2757
2/07,Viernes,2345,2697,2521
5/07,Lunes,2211,2543,2377
6/07,Martes,1943,2235,2089
7/07,Miércoles,2207,2539,2373
8/07,Jueves,1853,2133,1993
9/07,Viernes,1909,2197,2053
12/07,Lunes,1747,2009,1878
13/07,Martes,1720,1978,1849
