0,1,2,3,4
Fecha,Día,Min,Máx,Precio
31/05,Lunes,2000,2302,2151
1/06,Martes,1761,2027,1894
2/06,Miércoles,1671,1923,1797
3/06,Jueves,1784,2052,1918
4/06,Viernes,1823,2097,1960
7/06,Lunes,2115,2433,2274
8/06,Martes,1934,2226,2080
9/06,Miércoles,1824,2098,1961
10/06,Jueves,1602,1844,1723
11/06,Viernes,1820,2094,1957
14/06,Lunes,1529,1759,1644
15/06,Martes,1575,1813,1694
16/06,Miércoles,1441,1657,1549
17/06,Jueves,1418,1632,1525
18/06,Viernes,1267,1457,1362
21/06,Lunes,1389,1599,1494
22/06,Martes,1356,1560,1458
23/06,Miércoles,1237,1423,1330
24/06,Jueves,1309,1505,1407
25/06,Viernes,1316,1514,1415
28/06,Lunes,1320,1518,1419
29/06,Martes,1483,1707,1595
30/06,Miércoles,1480,1702,1591
1/07,Jueves,1464,1684,1574
