0,1,2,3,4
Fecha,Día,Min,Máx,Precio
17/06,Jueves,2049,2357,2203
18/06,Viernes,2018,2322,2170
21/06,Lunes,2076,2388,2232
22/06,Martes,2199,2529,2364
23/06,Miércoles,2213,2547,2380
24/06,Jueves,2108,2426,2267
25/06,Viernes,1996,2296,2146
28/06,Lunes,2077,2389,2233
29/06,Martes,2010,2312,2161
30/06,Miércoles,1922,2212,2067
1/07,Jueves,1982,2280,2131
2/07,Viernes,1936,2228,2082
5/07,Lunes,1826,2100,1963
6/07,Martes,1926,2216,2071
7/07,Miércoles,1979,2277,2128
8/07,Jueves,1926,2216,2071
9/07,Viernes,2185,2513,2349
12/07,Lunes,2289,2633,2461
13/07,Martes,2161,2487,2324
14/07,Miércoles,1904,2190,2047
15/07,Jueves,1806,2078,1942
16/07,Viernes,1927,2217,2072
19/07,Lunes,1970,2266,2118
20/07,Martes,2285,2629,2457
