0,1,2,3,4
Fecha,Día,Min,Máx,Precio
18/06,Viernes,2049,2357,2203
21/06,Lunes,2018,2322,2170
22/06,Martes,2076,2388,2232
23/06,Miércoles,2199,2529,2364
24/06,Jueves,2213,2547,2380
25/06,Viernes,2108,2426,2267
28/06,Lunes,1996,2296,2146
29/06,Martes,2077,2389,2233
30/06,Miércoles,2010,2312,2161
1/07,Jueves,1922,2212,2067
2/07,Viernes,1982,2280,2131
5/07,Lunes,1936,2228,2082
6/07,Martes,1826,2100,1963
7/07,Miércoles,1926,2216,2071
8/07,Jueves,1979,2277,2128
9/07,Viernes,1926,2216,2071
12/07,Lunes,2185,2513,2349
13/07,Martes,2289,2633,2461
14/07,Miércoles,2161,2487,2324
15/07,Jueves,1904,2190,2047
16/07,Viernes,1806,2078,1942
19/07,Lunes,1927,2217,2072
20/07,Martes,1970,2266,2118
21/07,Miércoles,2285,2629,2457
