0,1,2,3,4
Fecha,Día,Min,Máx,Precio
30/09,Jueves,2504,2882,2693
1/10,Viernes,2393,2753,2573
4/10,Lunes,2506,2884,2695
5/10,Martes,2502,2878,2690
6/10,Miércoles,2324,2674,2499
7/10,Jueves,2381,2739,2560
8/10,Viernes,2655,3055,2855
11/10,Lunes,2471,2843,2657
12/10,Martes,2202,2534,2368
13/10,Miércoles,2133,2455,2294
14/10,Jueves,2157,2481,2319
15/10,Viernes,2053,2363,2208
18/10,Lunes,2027,2333,2180
19/10,Martes,2133,2455,2294
20/10,Miércoles,2231,2567,2399
21/10,Jueves,2150,2474,2312
22/10,Viernes,2243,2581,2412
25/10,Lunes,2283,2627,2455
26/10,Martes,2140,2462,2301
27/10,Miércoles,2093,2409,2251
28/10,Jueves,2135,2457,2296
29/10,Viernes,1866,2146,2006
1/11,Lunes,1854,2134,1994
2/11,Martes,1886,2170,2028
