0,1,2,3,4
Fecha,Día,Min,Máx,Precio
8/10,Viernes,3347,3851,3599
11/10,Lunes,3404,3916,3660
12/10,Martes,3537,4069,3803
13/10,Miércoles,3500,4026,3763
14/10,Jueves,3530,4062,3796
15/10,Viernes,3616,4160,3888
18/10,Lunes,3989,4589,4289
19/10,Martes,4197,4829,4513
20/10,Miércoles,4262,4904,4583
21/10,Jueves,4088,4704,4396
22/10,Viernes,3906,4494,4200
25/10,Lunes,4092,4708,4400
26/10,Martes,4085,4699,4392
27/10,Miércoles,3795,4367,4081
28/10,Jueves,3888,4474,4181
29/10,Viernes,4336,4988,4662
1/11,Lunes,4035,4643,4339
2/11,Martes,3596,4138,3867
3/11,Miércoles,3484,4008,3746
4/11,Jueves,3522,4052,3787
5/11,Viernes,3354,3858,3606
8/11,Lunes,3311,3809,3560
9/11,Martes,3484,4008,3746
10/11,Miércoles,3644,4192,3918
