0,1,2,3,4
Fecha,Día,Min,Máx,Precio
13/07,Martes,2018,2322,2170
14/07,Miércoles,1985,2283,2134
15/07,Jueves,2013,2317,2165
16/07,Viernes,1838,2114,1976
19/07,Lunes,1833,2109,1971
20/07,Martes,1938,2230,2084
21/07,Miércoles,1833,2109,1971
22/07,Jueves,1912,2200,2056
23/07,Viernes,1975,2273,2124
26/07,Lunes,2019,2323,2171
27/07,Martes,1871,2153,2012
28/07,Miércoles,1968,2264,2116
29/07,Jueves,2045,2353,2199
30/07,Viernes,2149,2473,2311
2/08,Lunes,2327,2677,2502
3/08,Martes,2354,2708,2531
4/08,Miércoles,2143,2465,2304
5/08,Jueves,2164,2490,2327
6/08,Viernes,2266,2608,2437
9/08,Lunes,2256,2596,2426
10/08,Martes,1898,2184,2041
11/08,Miércoles,1964,2260,2112
12/08,Jueves,1907,2195,2051
13/08,Viernes,1795,2065,1930
