0,1,2,3,4
Fecha,Día,Min,Máx,Precio
17/09,Viernes,3538,4070,3804
20/09,Lunes,3700,4258,3979
21/09,Martes,3567,4103,3835
22/09,Miércoles,3722,4282,4002
23/09,Jueves,3788,4358,4073
24/09,Viernes,3551,4085,3818
27/09,Lunes,3474,3996,3735
28/09,Martes,3542,4076,3809
29/09,Miércoles,3094,3560,3327
30/09,Jueves,3076,3538,3307
1/10,Viernes,3128,3598,3363
4/10,Lunes,3086,3550,3318
5/10,Martes,3209,3693,3451
6/10,Miércoles,3173,3651,3412
7/10,Jueves,3539,4071,3805
8/10,Viernes,3765,4331,4048
11/10,Lunes,3768,4336,4052
12/10,Martes,3743,4307,4025
13/10,Miércoles,3710,4268,3989
14/10,Jueves,3928,4520,4224
15/10,Viernes,3764,4330,4047
18/10,Lunes,3831,4407,4119
19/10,Martes,3658,4208,3933
20/10,Miércoles,3749,4313,4031
