0,1,2,3,4
Fecha,Día,Min,Máx,Precio
6/10,Miércoles,3399,3911,3655
7/10,Jueves,3364,3870,3617
8/10,Viernes,3394,3904,3649
11/10,Lunes,3475,3999,3737
12/10,Martes,3833,4411,4122
13/10,Miércoles,4033,4641,4337
14/10,Jueves,4097,4713,4405
15/10,Viernes,3929,4521,4225
18/10,Lunes,3754,4320,4037
19/10,Martes,3933,4525,4229
20/10,Miércoles,3926,4516,4221
21/10,Jueves,3647,4197,3922
22/10,Viernes,3737,4299,4018
25/10,Lunes,4167,4795,4481
26/10,Martes,3878,4462,4170
27/10,Miércoles,3456,3976,3716
28/10,Jueves,3348,3852,3600
29/10,Viernes,3384,3894,3639
1/11,Lunes,3222,3708,3465
2/11,Martes,3182,3660,3421
3/11,Miércoles,3348,3852,3600
4/11,Jueves,3501,4029,3765
5/11,Viernes,3375,3883,3629
8/11,Lunes,3522,4052,3787
