0,1,2,3,4
Fecha,Día,Min,Máx,Precio
24/08,Martes,3029,3485,3257
25/08,Miércoles,2974,3422,3198
26/08,Jueves,3068,3530,3299
27/08,Viernes,3241,3729,3485
30/08,Lunes,3245,3733,3489
31/08,Martes,3105,3573,3339
1/09,Miércoles,2952,3396,3174
2/09,Jueves,2992,3442,3217
3/09,Viernes,2940,3382,3161
6/09,Lunes,3207,3689,3448
7/09,Martes,3089,3553,3321
8/09,Miércoles,3111,3579,3345
9/09,Jueves,3088,3552,3320
10/09,Viernes,3243,3731,3487
13/09,Lunes,3091,3557,3324
14/09,Martes,3379,3887,3633
15/09,Miércoles,3454,3974,3714
16/09,Jueves,3586,4126,3856
17/09,Viernes,3897,4483,4190
20/09,Lunes,3746,4310,4028
21/09,Martes,3823,4399,4111
22/09,Miércoles,3865,4447,4156
23/09,Jueves,3970,4568,4269
24/09,Viernes,4100,4718,4409
