0,1,2,3,4
Fecha,Día,Min,Máx,Precio
19/04,Lunes,2060,2370,2215
20/04,Martes,1986,2284,2135
21/04,Miércoles,2055,2365,2210
22/04,Jueves,2174,2502,2338
23/04,Viernes,2338,2690,2514
26/04,Lunes,2324,2674,2499
27/04,Martes,2343,2695,2519
28/04,Miércoles,2419,2783,2601
29/04,Jueves,2402,2764,2583
30/04,Viernes,2546,2930,2738
3/05,Lunes,2367,2723,2545
4/05,Martes,2372,2730,2551
5/05,Miércoles,2408,2770,2589
6/05,Jueves,2489,2863,2676
7/05,Viernes,2343,2695,2519
10/05,Lunes,2542,2924,2733
11/05,Martes,2606,2998,2802
12/05,Miércoles,2716,3124,2920
13/05,Jueves,2753,3167,2960
14/05,Viernes,2965,3411,3188
17/05,Lunes,2917,3357,3137
18/05,Martes,2942,3384,3163
19/05,Miércoles,3151,3625,3388
20/05,Jueves,3159,3635,3397
