0,1,2,3,4
Fecha,Día,Min,Máx,Precio
24/05,Lunes,2930,3371,3150
25/05,Martes,2461,2831,2646
26/05,Miércoles,2535,2917,2726
27/05,Jueves,2318,2668,2493
28/05,Viernes,2283,2627,2455
31/05,Lunes,2039,2345,2192
1/06,Martes,2236,2572,2404
2/06,Miércoles,2182,2510,2346
3/06,Jueves,1990,2290,2140
4/06,Viernes,2106,2422,2264
7/06,Lunes,2118,2436,2277
8/06,Martes,2123,2443,2283
9/06,Miércoles,2386,2746,2566
10/06,Jueves,2381,2739,2560
11/06,Viernes,2356,2710,2533
14/06,Lunes,2565,2951,2758
15/06,Martes,2422,2786,2604
16/06,Miércoles,2810,3232,3021
17/06,Jueves,2813,3237,3025
18/06,Viernes,2987,3437,3212
21/06,Lunes,3006,3458,3232
22/06,Martes,3014,3468,3241
23/06,Miércoles,3108,3576,3342
24/06,Jueves,3271,3763,3517
