0,1,2,3,4
Fecha,Día,Min,Máx,Precio
29/09,Miércoles,2601,2993,2797
30/09,Jueves,2725,3135,2930
1/10,Viernes,2720,3130,2925
4/10,Lunes,2528,2908,2718
5/10,Martes,2590,2980,2785
6/10,Miércoles,2889,3323,3106
7/10,Jueves,2689,3093,2891
8/10,Viernes,2396,2756,2576
11/10,Lunes,2321,2671,2496
12/10,Martes,2346,2700,2523
13/10,Miércoles,2235,2571,2403
14/10,Jueves,2206,2538,2372
15/10,Viernes,2321,2671,2496
18/10,Lunes,2428,2794,2611
19/10,Martes,2341,2693,2517
20/10,Miércoles,2442,2810,2626
21/10,Jueves,2486,2860,2673
22/10,Viernes,2331,2681,2506
25/10,Lunes,2280,2624,2452
26/10,Martes,2326,2676,2501
27/10,Miércoles,2032,2338,2185
28/10,Jueves,2020,2324,2172
29/10,Viernes,2054,2364,2209
1/11,Lunes,2026,2332,2179
