0,1,2,3,4
Fecha,Día,Min,Máx,Precio
14/10,Jueves,3197,3679,3438
15/10,Viernes,3317,3817,3567
18/10,Lunes,3169,3647,3408
19/10,Martes,3182,3662,3422
20/10,Miércoles,3158,3634,3396
21/10,Jueves,3169,3645,3407
22/10,Viernes,3222,3706,3464
25/10,Lunes,3348,3852,3600
26/10,Martes,3314,3812,3563
27/10,Miércoles,3342,3846,3594
28/10,Jueves,3423,3939,3681
29/10,Viernes,3776,4344,4060
1/11,Lunes,3973,4571,4272
2/11,Martes,4035,4643,4339
3/11,Miércoles,3871,4453,4162
4/11,Jueves,3698,4254,3976
5/11,Viernes,3873,4457,4165
8/11,Lunes,3866,4448,4157
9/11,Martes,3592,4132,3862
10/11,Miércoles,3680,4234,3957
11/11,Jueves,4103,4721,4412
12/11,Viernes,3819,4393,4106
15/11,Lunes,3403,3915,3659
16/11,Martes,3297,3793,3545
