0,1,2,3,4
Fecha,Día,Min,Máx,Precio
17/05,Lunes,3376,3884,3630
18/05,Martes,3080,3544,3312
19/05,Miércoles,3259,3749,3504
20/05,Jueves,3277,3771,3524
21/05,Viernes,3287,3781,3534
24/05,Lunes,3694,4250,3972
25/05,Martes,3686,4240,3963
26/05,Miércoles,3647,4197,3922
27/05,Jueves,3971,4569,4270
28/05,Viernes,3749,4313,4031
31/05,Lunes,4349,5003,4676
1/06,Martes,4355,5011,4683
2/06,Miércoles,4625,5321,4973
3/06,Jueves,4655,5355,5005
4/06,Viernes,4667,5369,5018
7/06,Lunes,4813,5537,5175
8/06,Martes,5065,5827,5446
9/06,Miércoles,5529,6361,5945
10/06,Jueves,5786,6658,6222
11/06,Viernes,5418,6234,5826
14/06,Lunes,5346,6150,5748
15/06,Martes,5443,6263,5853
16/06,Miércoles,5503,6331,5917
17/06,Jueves,5934,6828,6381
