0,1,2,3,4
Fecha,Día,Min,Máx,Precio
19/07,Lunes,1789,2059,1924
20/07,Martes,1750,2014,1882
21/07,Miércoles,1683,1937,1810
22/07,Jueves,1730,1990,1860
23/07,Viernes,1651,1899,1775
26/07,Lunes,1568,1804,1686
27/07,Martes,1590,1830,1710
28/07,Miércoles,1564,1800,1682
29/07,Jueves,1588,1826,1707
30/07,Viernes,1449,1667,1558
2/08,Lunes,1445,1663,1554
3/08,Martes,1528,1758,1643
4/08,Miércoles,1445,1663,1554
5/08,Jueves,1508,1734,1621
6/08,Viernes,1558,1792,1675
9/08,Lunes,1592,1832,1712
10/08,Martes,1476,1698,1587
11/08,Miércoles,1552,1786,1669
12/08,Jueves,1613,1855,1734
13/08,Viernes,1694,1950,1822
16/08,Lunes,1835,2111,1973
17/08,Martes,1856,2136,1996
18/08,Miércoles,1690,1944,1817
19/08,Jueves,1707,1965,1836
