0,1,2,3,4
Fecha,Día,Min,Máx,Precio
14/07,Miércoles,1722,1982,1852
15/07,Jueves,1637,1883,1760
16/07,Viernes,1660,1910,1785
19/07,Lunes,1633,1879,1756
20/07,Martes,1657,1907,1782
21/07,Miércoles,1512,1740,1626
22/07,Jueves,1508,1736,1622
23/07,Viernes,1595,1835,1715
26/07,Lunes,1508,1736,1622
27/07,Martes,1574,1810,1692
28/07,Miércoles,1626,1870,1748
29/07,Jueves,1662,1912,1787
30/07,Viernes,1540,1772,1656
2/08,Lunes,1619,1863,1741
3/08,Martes,1682,1936,1809
4/08,Miércoles,1768,2034,1901
5/08,Jueves,1914,2202,2058
6/08,Viernes,1935,2227,2081
9/08,Lunes,1761,2027,1894
10/08,Martes,1779,2047,1913
11/08,Miércoles,1864,2144,2004
12/08,Jueves,1855,2135,1995
13/08,Viernes,1561,1797,1679
16/08,Lunes,1616,1860,1738
