0,1,2,3,4
Fecha,Día,Min,Máx,Precio
20/05,Jueves,1907,2194,2050
21/05,Viernes,1964,2260,2112
24/05,Lunes,1797,2067,1932
25/05,Martes,1769,2035,1902
26/05,Miércoles,1579,1817,1698
27/05,Jueves,1732,1992,1862
28/05,Viernes,1690,1944,1817
31/05,Lunes,1542,1774,1658
1/06,Martes,1631,1877,1754
2/06,Miércoles,1641,1887,1764
3/06,Jueves,1645,1893,1769
4/06,Viernes,1849,2127,1988
7/06,Lunes,1844,2122,1983
8/06,Martes,1825,2099,1962
9/06,Miércoles,1986,2286,2136
10/06,Jueves,1875,2157,2016
11/06,Viernes,2175,2503,2339
14/06,Lunes,2178,2506,2342
15/06,Martes,2313,2661,2487
16/06,Miércoles,2328,2678,2503
17/06,Jueves,2334,2686,2510
18/06,Viernes,2407,2769,2588
21/06,Lunes,2533,2915,2724
22/06,Martes,2766,3182,2974
