0,1,2,3,4
Fecha,Día,Min,Máx,Precio
25/05,Martes,2858,3288,3073
26/05,Miércoles,2613,3007,2810
27/05,Jueves,2464,2834,2649
28/05,Viernes,2164,2490,2327
31/05,Lunes,2459,2829,2644
1/06,Martes,2066,2376,2221
2/06,Miércoles,2128,2448,2288
3/06,Jueves,1946,2240,2093
4/06,Viernes,1917,2205,2061
7/06,Lunes,1711,1969,1840
8/06,Martes,1877,2159,2018
9/06,Miércoles,1831,2107,1969
10/06,Jueves,1670,1922,1796
11/06,Viernes,1767,2033,1900
14/06,Lunes,1777,2045,1911
15/06,Martes,1782,2050,1916
16/06,Miércoles,2003,2305,2154
17/06,Jueves,1999,2299,2149
18/06,Viernes,1978,2276,2127
21/06,Lunes,2154,2478,2316
22/06,Martes,2033,2339,2186
23/06,Miércoles,2358,2714,2536
24/06,Jueves,2362,2718,2540
25/06,Viernes,2508,2886,2697
