0,1,2,3,4
Fecha,Día,Min,Máx,Precio
8/10,Viernes,3382,3892,3637
11/10,Lunes,3514,4044,3779
12/10,Martes,3478,4002,3740
13/10,Miércoles,3509,4037,3773
14/10,Jueves,3594,4134,3864
15/10,Viernes,3964,4560,4262
18/10,Lunes,4171,4799,4485
19/10,Martes,4236,4874,4555
20/10,Miércoles,4063,4675,4369
21/10,Jueves,3882,4466,4174
22/10,Viernes,4066,4678,4372
25/10,Lunes,4059,4669,4364
26/10,Martes,3771,4339,4055
27/10,Miércoles,3864,4446,4155
28/10,Jueves,4309,4957,4633
29/10,Viernes,4010,4614,4312
1/11,Lunes,3574,4112,3843
2/11,Martes,3462,3984,3723
3/11,Miércoles,3500,4026,3763
4/11,Jueves,3333,3835,3584
5/11,Viernes,3290,3786,3538
8/11,Lunes,3462,3984,3723
9/11,Martes,3621,4167,3894
10/11,Miércoles,3490,4016,3753
