0,1,2,3,4
Fecha,Día,Min,Máx,Precio
2/08,Lunes,2415,2779,2597
3/08,Martes,2494,2870,2682
4/08,Miércoles,2583,2971,2777
5/08,Jueves,2582,2970,2776
6/08,Viernes,2664,3066,2865
9/08,Lunes,2708,3116,2912
10/08,Martes,2717,3127,2922
11/08,Miércoles,2797,3217,3007
12/08,Jueves,2935,3377,3156
13/08,Viernes,2979,3427,3203
16/08,Lunes,3328,3828,3578
17/08,Martes,3268,3760,3514
18/08,Miércoles,3142,3614,3378
19/08,Jueves,3128,3598,3363
20/08,Viernes,3167,3643,3405
23/08,Lunes,3098,3564,3331
24/08,Martes,2980,3428,3204
25/08,Miércoles,3062,3524,3293
26/08,Jueves,2923,3363,3143
27/08,Viernes,2777,3195,2986
30/08,Lunes,2816,3240,3028
31/08,Martes,2770,3186,2978
1/09,Miércoles,2810,3234,3022
2/09,Jueves,2565,2951,2758
