0,1,2,3,4
Fecha,Día,Min,Máx,Precio
8/07,Jueves,2150,2474,2312
9/07,Viernes,2273,2615,2444
12/07,Lunes,2149,2473,2311
13/07,Martes,2242,2580,2411
14/07,Miércoles,2317,2665,2491
15/07,Jueves,2368,2724,2546
16/07,Viernes,2194,2524,2359
19/07,Lunes,2306,2654,2480
20/07,Martes,2397,2757,2577
21/07,Miércoles,2518,2898,2708
22/07,Jueves,2727,3137,2932
23/07,Viernes,2757,3173,2965
26/07,Lunes,2510,2888,2699
27/07,Martes,2536,2918,2727
28/07,Miércoles,2656,3056,2856
29/07,Jueves,2644,3042,2843
30/07,Viernes,2225,2559,2392
2/08,Lunes,2303,2649,2476
3/08,Martes,2236,2572,2404
4/08,Miércoles,2104,2420,2262
5/08,Jueves,2108,2426,2267
6/08,Viernes,1962,2258,2110
9/08,Lunes,1933,2225,2079
10/08,Martes,1989,2289,2139
