0,1,2,3,4
Fecha,Día,Min,Máx,Precio
28/09,Martes,2601,2993,2797
29/09,Miércoles,2725,3135,2930
30/09,Jueves,2720,3130,2925
1/10,Viernes,2528,2908,2718
4/10,Lunes,2590,2980,2785
5/10,Martes,2889,3323,3106
6/10,Miércoles,2689,3093,2891
7/10,Jueves,2396,2756,2576
8/10,Viernes,2321,2671,2496
11/10,Lunes,2346,2700,2523
12/10,Martes,2235,2571,2403
13/10,Miércoles,2206,2538,2372
14/10,Jueves,2321,2671,2496
15/10,Viernes,2428,2794,2611
18/10,Lunes,2341,2693,2517
19/10,Martes,2442,2810,2626
20/10,Miércoles,2486,2860,2673
21/10,Jueves,2331,2681,2506
22/10,Viernes,2280,2624,2452
25/10,Lunes,2326,2676,2501
26/10,Martes,2032,2338,2185
27/10,Miércoles,2020,2324,2172
28/10,Jueves,2054,2364,2209
29/10,Viernes,2026,2332,2179
