0,1,2,3,4
Fecha,Día,Min,Máx,Precio
3/05,Lunes,2911,3349,3130
4/05,Martes,2930,3371,3150
5/05,Miércoles,2937,3379,3158
6/05,Jueves,3029,3485,3257
7/05,Viernes,3188,3668,3428
10/05,Lunes,3480,4004,3742
11/05,Martes,3642,4190,3916
12/05,Miércoles,3410,3924,3667
13/05,Jueves,3365,3871,3618
14/05,Viernes,3426,3942,3684
17/05,Lunes,3464,3986,3725
18/05,Martes,3736,4298,4017
19/05,Miércoles,3605,4147,3876
20/05,Jueves,3486,4010,3748
21/05,Viernes,3331,3833,3582
24/05,Lunes,3210,3694,3452
25/05,Martes,3323,3823,3573
26/05,Miércoles,3514,4044,3779
27/05,Jueves,3780,4348,4064
28/05,Viernes,3757,4323,4040
31/05,Lunes,3787,4357,4072
1/06,Martes,3911,4499,4205
2/06,Miércoles,3884,4468,4176
3/06,Jueves,4117,4737,4427
