0,1,2,3,4
Fecha,Día,Min,Máx,Precio
7/09,Martes,3738,4300,4019
8/09,Miércoles,3687,4243,3965
9/09,Jueves,3835,4413,4124
10/09,Viernes,3793,4363,4078
13/09,Lunes,4229,4865,4547
14/09,Martes,4499,5177,4838
15/09,Miércoles,4504,5182,4843
16/09,Jueves,4474,5148,4811
17/09,Viernes,4434,5102,4768
20/09,Lunes,4696,5402,5049
21/09,Martes,4499,5177,4838
22/09,Miércoles,4579,5269,4924
23/09,Jueves,4373,5031,4702
24/09,Viernes,4482,5156,4819
27/09,Lunes,4502,5180,4841
28/09,Martes,4420,5086,4753
29/09,Miércoles,4560,5246,4903
30/09,Jueves,4816,5542,5179
1/10,Viernes,4823,5549,5186
4/10,Lunes,4615,5309,4962
5/10,Martes,4387,5047,4717
6/10,Miércoles,4446,5116,4781
7/10,Jueves,4370,5028,4699
8/10,Viernes,4766,5484,5125
