0,1,2,3,4
Fecha,Día,Min,Máx,Precio
24/05,Lunes,2013,2317,2165
25/05,Martes,1769,2035,1902
26/05,Miércoles,2010,2312,2161
27/05,Jueves,1688,1942,1815
28/05,Viernes,1739,2001,1870
31/05,Lunes,1590,1830,1710
1/06,Martes,1566,1802,1684
2/06,Miércoles,1399,1609,1504
3/06,Jueves,1535,1766,1650
4/06,Viernes,1497,1723,1610
7/06,Lunes,1366,1572,1469
8/06,Martes,1445,1663,1554
9/06,Miércoles,1454,1672,1563
10/06,Jueves,1457,1677,1567
11/06,Viernes,1638,1884,1761
14/06,Lunes,1634,1880,1757
15/06,Martes,1617,1861,1739
16/06,Miércoles,1761,2027,1894
17/06,Jueves,1663,1913,1788
18/06,Viernes,1929,2219,2074
21/06,Lunes,1932,2222,2077
22/06,Martes,2052,2360,2206
23/06,Miércoles,2065,2375,2220
24/06,Jueves,2070,2382,2226
