0,1,2,3,4
Fecha,Día,Min,Máx,Precio
22/07,Jueves,2072,2384,2228
23/07,Viernes,2035,2341,2188
26/07,Lunes,1956,2250,2103
27/07,Martes,1947,2241,2094
28/07,Miércoles,1972,2268,2120
29/07,Jueves,1929,2219,2074
30/07,Viernes,1855,2135,1995
2/08,Lunes,1907,2194,2050
3/08,Martes,1819,2093,1956
4/08,Miércoles,1728,1988,1858
5/08,Jueves,1752,2016,1884
6/08,Viernes,1723,1983,1853
9/08,Lunes,1748,2012,1880
10/08,Martes,1596,1836,1716
11/08,Miércoles,1592,1832,1712
12/08,Jueves,1683,1937,1810
13/08,Viernes,1592,1832,1712
16/08,Lunes,1661,1911,1786
17/08,Martes,1716,1974,1845
18/08,Miércoles,1754,2018,1886
19/08,Jueves,1626,1870,1748
20/08,Viernes,1709,1967,1838
23/08,Lunes,1776,2044,1910
24/08,Martes,1867,2147,2007
