0,1,2,3,4
Fecha,Día,Min,Máx,Precio
10/05,Lunes,3214,3698,3456
11/05,Martes,3500,4026,3763
12/05,Miércoles,3303,3801,3552
13/05,Jueves,3832,4408,4120
14/05,Viernes,3837,4415,4126
17/05,Lunes,4074,4688,4381
18/05,Martes,4100,4718,4409
19/05,Miércoles,4112,4730,4421
20/05,Jueves,4240,4878,4559
21/05,Viernes,4462,5134,4798
24/05,Lunes,4871,5605,5238
25/05,Martes,5098,5866,5482
26/05,Miércoles,4774,5492,5133
27/05,Jueves,4710,5418,5064
28/05,Viernes,4796,5518,5157
31/05,Lunes,4849,5579,5214
1/06,Martes,5228,6016,5622
2/06,Miércoles,5045,5805,5425
3/06,Jueves,4879,5613,5246
4/06,Viernes,4662,5364,5013
7/06,Lunes,4493,5169,4831
8/06,Martes,4650,5350,5000
9/06,Miércoles,4919,5659,5289
10/06,Jueves,5289,6085,5687
