0,1,2,3,4
Fecha,Día,Min,Máx,Precio
8/09,Miércoles,3632,4178,3905
9/09,Jueves,3693,4249,3971
10/09,Viernes,3644,4192,3918
13/09,Lunes,3790,4360,4075
14/09,Martes,3747,4311,4029
15/09,Miércoles,4178,4808,4493
16/09,Jueves,4445,5115,4780
17/09,Viernes,4450,5120,4785
20/09,Lunes,4421,5087,4754
21/09,Martes,4381,5041,4711
22/09,Miércoles,4639,5337,4988
23/09,Jueves,4444,5114,4779
24/09,Viernes,4524,5204,4864
27/09,Lunes,4319,4969,4644
28/09,Martes,4427,5093,4760
29/09,Miércoles,4447,5117,4782
30/09,Jueves,4366,5024,4695
1/10,Viernes,4504,5182,4843
4/10,Lunes,4758,5474,5116
5/10,Martes,4764,5482,5123
6/10,Miércoles,4559,5245,4902
7/10,Jueves,4334,4986,4660
8/10,Viernes,4392,5054,4723
11/10,Lunes,4317,4967,4642
