0,1,2,3,4
Fecha,Día,Min,Máx,Precio
16/06,Miércoles,2470,2842,2656
17/06,Jueves,2616,3010,2813
18/06,Viernes,2634,3030,2832
21/06,Lunes,2508,2886,2697
22/06,Martes,2374,2732,2553
23/06,Miércoles,2471,2843,2657
24/06,Jueves,2391,2751,2571
25/06,Viernes,2288,2632,2460
28/06,Lunes,2358,2714,2536
29/06,Martes,2304,2650,2477
30/06,Miércoles,2172,2500,2336
1/07,Jueves,2292,2636,2464
2/07,Viernes,2354,2708,2531
5/07,Lunes,2291,2635,2463
6/07,Martes,2598,2990,2794
7/07,Miércoles,2722,3132,2927
8/07,Jueves,2571,2957,2764
9/07,Viernes,2264,2604,2434
12/07,Lunes,2147,2471,2309
13/07,Martes,2292,2636,2464
14/07,Miércoles,2342,2694,2518
15/07,Jueves,2717,3125,2921
16/07,Viernes,2484,2858,2671
19/07,Lunes,2342,2694,2518
